,location,name,num_faved,pid,price,status,uid,update_time,used
8618,서울특별시 광진구 군자동,나이키 덩크로우 켄터키 270,1,163305578,330000,3,76427969,1630538136,1
8619,인천광역시 남동구 만수4동,나이키 덩크로우 범고래 gs230,2,163225592,300000,3,10329651,1630535966,1
8620,"인천광역시 남구 용현1,4동",[마지막][280]나이키 덩크 로우 유니버시티 블루,5,162887415,230000,3,77287823,1630535812,1
8621,경상남도 창원시 의창구 의창동,275 나이키덩크로우 포톤더스트,0,162960166,280000,3,6456073,1630535213,1
8622,경기도 시흥시 정왕4동,[285] 나이키 조던1 로우 파우더블루,8,162430433,119000,3,2768103,1630531891,1
8623,서울특별시 강남구 도곡1동,[중고] (205) 나이키 덩크 로우 오렌지펄,1,163128392,43000,3,12916766,1630518893,1
8624,서울특별시 관악구 신림동,덩크 로우 미시건 250,1,163160483,139000,3,8156126,1630512174,1
8625,광주광역시 남구 봉선2동,나이키 덩크로우 범고래 (290),5,162589942,299000,3,4867009,1630512043,1
8626,경상남도 사천시 남양동,나이키 덩크 로우 서울 255,1,161561559,230000,3,1514784,1630510887,2
8627,경기도 하남시 미사2동,나이키 오프화이트 덩크로우 46 285,1,162929037,415000,3,10650359,1630510017,1
8628,경기도 고양시 일산동구 정발산동,[255] 나이키 덩크 로우 범고래,0,163382148,315000,3,5791701,1630509091,1
8629,대전광역시 서구 관저1동,(급처) 덩크로우 세라믹 (270mm),1,163322345,165000,3,677919,1630509006,1
8630,경기도 안양시 만안구 안양9동,오프화이트나이키 덩크로우  50\46 ,2,162161970,420000,3,4151488,1630508698,1
8631,서울특별시 관악구 신원동,230 덩크로우 우먼스 범고래 새상품 판매 쿨거시 택포,1,163283954,320000,3,308665,1630508678,2
8632,대전광역시 동구 용운동,나이키 덩크 로우 챔피언쉽레드 280,0,163212033,160000,3,5692874,1630507323,1
8633,경기도 오산시 중앙동,나이키 덩크로우 바시티 메이즈 270,1,163300710,150000,3,2519559,1630504937,1
8634,경기도 오산시 중앙동,나이키 덩크로우 미디엄 그레이 270,1,163300680,150000,3,2519559,1630504934,1
8635,울산광역시 중구 반구2동,나이키 덩크로우 서울 285,0,163373478,200000,3,853751,1630504478,1
8636,서울특별시 동작구 상도제1동,나이키 덩크로우 챔피언십 레드 265,0,161531163,140000,3,1004924,1630503187,1
8637,인천광역시 연수구 송도2동,(W) 나이키 덩크 로우 검흰 범고래 (250),0,163372084,330000,3,4626344,1630503033,2
8638,대구광역시 수성구 범어4동,나이키 덩크로우 레트로 챔피언쉽 그레이 285,0,163371767,190000,3,9799008,1630502863,2
8639,인천광역시 부평구 부평1동,나이키 덩크 로우 레트로 챔피언쉽 레드 사이즈 260 판매합니다.,4,163371057,150000,3,12534003,1630502467,1
8640,전라북도 부안군 부안읍,255)나이키 덩크로우 범고래,0,163367458,250000,3,777049,1630500327,1
8641,경기도 수원시 권선구 금곡동,나이키 덩크로우 범고래 275 새상품 판매,0,163367107,310000,3,6553591,1630500140,2
8642,대구광역시 수성구 고산1동,나이키 히피 04 샴브레이 블루 240 사이즈 /마뗑킴 나이키 덩크로우,26,162109928,135000,3,8347876,1630499069,2
8643,대구광역시 수성구 범어3동,나이키 덩크 로우 서울 260,1,162890401,220000,3,544783,1630496286,1
8644,부산광역시 강서구 명지2동,[260] 나이키 덩크 로우  SE 프리.99 블랙,2,159139313,1000,3,3231553,1630493345,2
8645,서울특별시 서대문구 북가좌제2동,나이키 덩크로우 코스트 w260,5,162828552,250000,3,2754615,1630491570,1
8646,,나이키 덩크 로우 오프화이트 그린 265,1,163352131,350000,3,75214702,1630491142,1
8647,광주광역시 북구 용봉동,(260) 나이키 덩크로우 바시티그린 dunk low green,4,161079209,1004,3,3013311,1630490794,2
8648,인천광역시 중구 동인천동,나이키 덩크 로우 범고래 w245 ,3,159339555,330000,3,450801,1630489063,1
8649,경기도 수원시 장안구 율천동,나이키 덩크로우 바시티그린,3,152776383,320000,3,1992713,1630488001,1
8650,,나이키 덩크로우 범고래 260,2,162753808,330000,3,77293891,1630485749,2
8651,경상남도 창원시 마산합포구 반월중앙동,265 나이키 오프화이트 덩크로우 18/50,0,162632439,570000,3,1356506,1630483947,2
8652,경기도 성남시 분당구 정자1동,나이키 덩크 로우 서울,1,162552602,210000,3,1829747,1630480769,1
8653,경기도 고양시 일산서구 일산2동,[275] 나이키 덩크 로우 미디엄 그레이 (회빨) 새제품 박스손상,1,163334951,180000,3,3573629,1630480686,2
8654,인천광역시 중구 도원동,나이키 덩크로우 코스트 (240),1,163294110,310000,3,74270137,1630480614,1
8655,,나이키 덩크로우 컬리지 W255,1,163333035,200000,3,4135272,1630479502,2
8656,서울특별시 강서구 방화제1동,솔드아웃에서 산 나이키 덩크로우 범고래 270새제품 팝니다 ,3,163172118,320000,3,4926331,1630478928,1
8657,경기도 고양시 일산서구 일산1동,나이키 덩크로우 255 컬리지네이비,5,163059405,93000,3,1845979,1630476974,1
8658,경기도 의정부시 장암동,나이키 덩크로우 미시건,0,163326540,210000,3,12200489,1630475322,1
8659,광주광역시 동구 동명동,[265] 나이키 덩크로우(빠른처분 바람),25,152766782,235000,3,2211321,1630475047,2
8660,,나이키 덩크 로우 범고래 280 판매합니다,0,163324680,310000,3,5503446,1630474075,2
8661,충청남도 홍성군 홍북읍,[265]나이키 덩크로우 범고래 미시착새상품,1,162993715,320000,3,5263240,1630473845,1
8662,인천광역시 연수구 선학동,나이키 덩크로우 범고래 260(새상품),0,163323652,290000,3,2269274,1630473308,1
8663,대전광역시 서구 월평1동,[280] 나이키 덩크 로우 서울,5,162913435,214000,3,77081901,1630472985,1
8664,대전광역시 유성구 원신흥동,나이키 덩크 로우 범고래 w230 미시착 풀박,5,154752555,330000,3,12501431,1630471568,1
8665,부산광역시 부산진구 부전제1동,나이키 265 덩크 로우 바시티그린,9,162740902,235000,3,7408959,1630471447,1
8666,경상남도 사천시 곤양면,나이키 덩크 로우 범고래,3,159111033,350000,3,3068169,1630470889,2
8667,경상남도 김해시 장유1동,나이키 덩크로우 범고래 270,3,163300143,250000,3,77335528,1630470642,1
8668,경기도 파주시 조리읍,S급 나이키 덩크 로우 플립 240,2,163006453,150000,3,2996038,1630470203,1
8669,,나이키 조던1 백보드 로우  290,1,163199925,240000,3,469320,1630470078,1
8670,부산광역시 북구 덕천제1동,나이키 덩크로우 조지타운 챔피언쉽그레이 급처합니다,1,162977434,250000,3,10405026,1630469221,1
8671,세종특별자치시  새롬동,나이키 덩크로우 범고래 240,1,163316183,319000,3,12870731,1630467900,1
8672,전라북도 군산시 조촌동,"[W260]나이키 덩크 로우 ""포톤 더스트"" 판매합니다.",0,162861999,200000,3,9598583,1630467456,1
8673,인천광역시 부평구 부평1동,나이키 오프화이트 덩크 로우 46 270,2,162017729,420000,3,1012081,1630467085,1
8674,경기도 안성시 공도읍,[280] 오프화이트 나이키 덩크 로우 18of50,1,163314988,540000,3,1403268,1630466965,2
8675,경기도 수원시 권선구 호매실동,[새상품230]나이키 덩크로우 넥스트네이처,5,162748328,148000,3,8485584,1630466896,2
8676,경기도 광명시 하안1동,[260] 나이키 덩크 로우 삼바,1,162421221,160000,3,11780504,1630466570,1
8677,부산광역시 북구 구포제3동,(260)나이키 덩크 로우 레트로 블랙(범고래)팔아요,0,163269017,220000,3,75248723,1630466123,1
8678,,[285] 나이키 덩크 로우 레트로 챔피언쉽 레드,0,161369410,0,3,1020304,1630464195,2
8679,경기도 의정부시 의정부3동,나이키 덩크로우 코스트 245mm,14,143548382,330000,3,4164965,1630462792,2
8680,서울특별시 강서구 등촌제3동,나이키 오프화이트 덩크로우 18/50,1,161494033,530000,3,75816250,1630462247,2
8681,서울특별시 양천구 신정6동,나이키 덩크 로우 포톤 더스트 (235) 새상품,0,163308863,360000,3,1900349,1630461694,1
8682,,나이키 덩크로우 범고래 w235,2,163297559,340000,3,76906491,1630461310,2
8683,,나이키 SB 덩크 로우 프로 클래식 그린,2,160198794,999,3,9460126,1630461004,1
8684,대구광역시 동구 신천4동,나이키x오프화이트 덩크 로우 더 50 - 46,0,162295470,430000,3,7450209,1630460480,1
8685,,나이키 X 오프화이트 덩크로우 46,0,162280727,400000,3,9231301,1630459983,1
8686,강원도 원주시 단계동,나이키 덩크로우 260 커리(급매 싸게넘겨요 에눌x),5,162288105,250000,3,4055894,1630459414,1
8687,서울특별시 마포구 상암동,덩크 로우 바시티메이즈 280 중고,5,163305919,119000,3,10377216,1630458686,1
8688,서울특별시 강서구 공항동,270 나이키 SB 덩크로우 코트 퍼플,0,163239515,330000,3,7590866,1630458075,1
8689,대전광역시 유성구 관평동,나이키 덩크 로우 유니버시티 블루 250사이즈,11,153594208,310000,3,9714400,1630457099,1
8690,서울특별시 광진구 화양동,나이키 덩크로우 범고래 245사이즈 나이키 코리아 정품,20,160807970,295000,3,2444199,1630455071,2
8691,경기도 시흥시 정왕본동,나이키 덩크로우 미시건,1,163158217,170000,3,5528240,1630454611,1
8692,경상남도 김해시 칠산서부동,조던1 로우 스타피쉬 285사이즈 팝니다,0,163301673,290000,3,74394153,1630452443,1
8693,인천광역시 남구 주안6동,[265]오프화이트 나이키 덩크로우 로트46,0,162847041,410000,3,1978315,1630451892,2
8694,인천광역시 남구 주안6동,[265]오프화이트 나이키 덩크로우 로트46,2,162565990,410000,3,1978315,1630451882,2
8695,서울특별시 동작구 사당제4동,(280)나이키 덩크로우 챔피언쉽레드,4,162435856,125000,3,5801065,1630450718,1
8696,,[280]나이키X오프화이트 덩크로우 더50 로트46,7,162221230,400000,3,5378053,1630450693,2
8697,,나이키 덩크 로우 트리플 화이트,0,162173895,80000,3,2273323,1630450428,1
8698,경상북도 경산시 북부동,나이키 덩크로우 범고래 270 팔아요,1,163226829,310000,3,4996131,1630448478,2
8699,경상남도 창원시 성산구 사파동,(275)나이키 덩크로우 바시티그린,2,163183902,270000,3,2733060,1630447641,1
8700,경기도 광주시 경안동,275/ 나이키 오프화이트 덩크 로우 미시건 남노,2,162296249,540000,3,8863963,1630446650,1
8701,인천광역시 서구 검암경서동,[275] 슈프림 나이키 sb 덩크로우 검희,2,163093356,820000,3,11981,1630446469,1
8702,경기도 광주시 광남동,[260]나이키 SB 덩크 로우 프로 클래식그린,3,159380368,300000,3,12363615,1630444597,2
8703,경기도 수원시 팔달구 고등동,235 덩크 로우 유니버시티블루,2,162901060,255000,3,4086404,1630433463,2
8704,서울특별시 송파구 잠실4동,나이키 덩크로우 레트로 프리미엄 지브라,1,158372004,200000,3,12449571,1630431384,2
8705,,나이키 덩크 로우 레트로 프리미엄,1,156154221,200000,3,12449571,1630431384,2
8706,광주광역시 북구 건국동,나이키 덩크로우 커리 260,8,162376634,300000,3,8148127,1630430996,1
8707,서울특별시 종로구 창신제1동,나이키 덩크 로우 SB 메디콤토이 베어브릭 265,0,161841388,90000,3,5247330,1630425939,1
8708,서울특별시 마포구 서교동,나이키 x 오프화이트 덩크 로우 더 50 - 로트 36 / 260,0,163291526,720000,3,77190987,1630424634,2
8709,경기도 의왕시 부곡동,나이키 덩크로우 유니버시티 블루 ,16,160921268,165000,3,4067004,1630423750,1
8710,경상북도 경주시 현곡면,나이키 스캇 모카 로우,1,163290568,1380000,3,5965746,1630423728,1
8711,서울특별시 마포구 서교동,[판매완료] 나이키 덩크 로우 미디엄커리 275,0,163289891,0,3,4499036,1630423600,1
8712,,나이키 덩크로우 넥스트 네이처세일 250 ,0,163288282,150000,3,76716675,1630421958,1
8713,대구광역시 수성구 범물1동,[275] 나이키X오프화이트 덩크로우 더50 - 로트18,2,162179275,570000,3,8966178,1630419702,2
8714,대전광역시 서구 도마1동,덩크로우 커뮤니티 가든 280 판매합니다,1,162652422,250000,3,993436,1630416712,1
8715,전라남도 영광군 영광읍,GS 나이키덩크로우 바시티메이즈 235사이즈,0,163278893,125000,3,74454670,1630415875,1
8716,전라북도 완주군 용진읍,[260]나이키 덩크 유니버시티 블루 로우,4,163020163,190000,3,992566,1630414689,1
8717,경기도 양주시 회천4동,나이키 X 오프화이트 덩크로우 275,0,161738937,570000,3,3971421,1630413968,2
8718,경기도 부천시 심곡본1동,[275]덩크로우 유니버시티블루 중고제품 판매,2,163251979,210000,3,5221848,1630413444,1
8719,경기도 안양시 만안구 안양6동,나이키 덩크로우 챔피언쉽 레드 280 (새상품),0,163273801,145000,3,10333799,1630412705,1
8720,서울특별시 구로구 구로제3동,오프화이트 덩크 로우 더 50 - 로트 18 270,0,163264968,600000,3,74951338,1630407152,2
8721,충청남도 천안시 서북구 불당동,나이크 덩크 로우 옐로우 스트라이크,0,163260952,179000,3,77332490,1630404414,2
8722,부산광역시 강서구 명지2동,나이키 덩크 로우 범고래 280,0,163257330,0,3,8924697,1630403017,2
8723,,나이키 덩크 로우 220 ,15,163255771,139000,3,76160021,1630401017,1
8724,강원도 춘천시 신사우동,나이키 서울 덩크 로우,0,163255504,200000,3,2414699,1630400851,1
8725,부산광역시 수영구 광안제3동,나이키 덩크로우 레트로 챔피언쉽 레드 275,9,160689242,155000,3,3386096,1630399680,2
8726,경기도 고양시 일산동구 백석2동,나이키 / 덩크로우 바시티그린 / 270,3,163178294,280000,3,7500751,1630399594,1
8727,대전광역시 동구 효동,나이키 덩크로우 유니버시티 블루 270,2,162006936,275000,3,4278394,1630399550,2
8728,부산광역시 해운대구 우제2동,[275] 나이키 덩크로우 서울,3,162009842,250000,3,4839835,1630397380,2
8729,,나이키 덩크 로우 유니버시티 블루,2,162510525,220000,3,4467196,1630396524,1
8730,,[265] 나이키 SB 덩크 로우 프로 (레드 플럼),0,161417497,180000,3,76952983,1630393121,2
8731,경기도 김포시 사우동,덩크로우 스크랩 씨글래스,3,162048112,130000,3,1795108,1630392280,1
8732,경기도 이천시 증포동,"덩크 로우 SE 플립 (W)265, (M) 260",0,162746693,260000,3,8953307,1630390704,1
8733,인천광역시 남동구 간석2동,나이키 덩크로우 오렌지펄 245,5,161171323,240000,3,4050957,1630389420,2
8734,경기도 용인시 기흥구 마북동,나이키 덩크로우 270,3,163237958,90000,3,8219095,1630389297,1
8735,부산광역시 금정구 남산동,나이키 덩크로우 회빨,0,163232425,140000,3,77330563,1630385204,1
8736,경기도 수원시 장안구 연무동,(중고 우체국) 나이키 덩크 로우 범고래 265,0,163231049,270000,3,75565000,1630384092,1
8737,대전광역시 중구 대흥동,나이키 덩크로우 범고래 gs 240 (6y),3,162849257,280000,3,2683231,1630383993,2
8738,대전광역시 중구 은행선화동,덩크 로우 범고래 260 팔아요,0,163229551,320000,3,819381,1630382918,1
8739,서울특별시 강남구 대치1동,[240]덩크로우 범고래,0,163229320,350000,3,11933599,1630382723,2
8740,대구광역시 북구 침산3동,(265)나이키 오프화이트 덩크로우 더 50 로트 18 팝니다!,0,162104872,580000,3,12403443,1630381621,1
8741,,[270] [새상품 ]나이키 덩크로우 범고래,0,163226621,290000,3,2438371,1630380576,2
8742,충청남도 천안시 서북구 쌍용3동,나이키 덩크 로우 범고래 235,0,163226594,350000,3,5172415,1630380559,1
8743,인천광역시 부평구 부평1동,(W)나이키 덩크로우 범고래240,1,163226481,280000,3,76783704,1630380495,1
8744,부산광역시 사하구 괴정제3동,나이키 조던1 로우 스타피쉬 250 판매,0,163226182,300000,3,2658980,1630380207,2
8745,서울특별시 도봉구 방학제1동,[250] 나이키 덩크 로우 서울,3,161552955,210000,3,8977446,1630379661,2
8746,부산광역시 해운대구 우제2동,나이키 덩크 로우 넥스트 네이쳐 세일 245사이즈,3,162346788,140000,3,5032948,1630379489,2
8747,충청북도 충주시 대소원면,[265] 나이키 덩크 로우 범고래,0,163195052,330000,3,9962183,1630379283,1
8748,서울특별시 강남구 대치2동,나이키 덩크 로우 레트로 미디엄그레이 회빨 275,7,154323205,190000,3,74551497,1630379264,2
8749,울산광역시 중구 복산1동,[260] 나이키 덩크 로우 범고래 판매합니다.,5,163129439,250000,3,7952160,1630378087,1
8750,서울특별시 성동구 응봉동,덩크로우 카모 270 ,2,162851692,109000,3,1540553,1630377017,1
8751,강원도 동해시 송정동,(정품)나이키 덩크 로우 오렌지펄 w270 저렴히 판매합니다.!,0,163119692,100000,3,2078585,1630376835,1
8752,경상남도 진주시 신안동,나이키덩크로우 free.99,0,163220825,150000,3,10659715,1630375276,1
8753,서울특별시 중랑구 면목본동,[260]나이키 덩크로우 범고래 ,16,162750106,200000,3,6428679,1630375150,1
8754,서울특별시 송파구 잠실본동,나이키 덩크로우 SE 블랙 멀티카모 300,0,162995211,189000,3,6950334,1630372392,2
8755,경기도 고양시 덕양구 화정동,[280] 나이키 덩크로우 서울 스페셜기프트 택포 30만,1,162825811,300000,3,7918093,1630371423,2
8756,서울특별시 종로구 숭인제1동,나이키덩크로우바시티250,1,162816538,230000,3,3625055,1630370484,2
8757,경기도 부천시 도당동,우먼스 덩크로우 라이트본 240,0,163136517,210000,3,10225139,1630370399,1
8758,,(275) 나이키 덩크로우 바시티 그린 ,4,162773276,240000,3,75900696,1630369383,1
8759,경기도 김포시 구래동,나이키 덩크로우 레트로,2,147424064,180000,3,2373929,1630369127,2
8760,,나이키 덩크로우 범고래,2,162531590,310000,3,505594,1630368932,1
8761,대구광역시 달성군 구지면,나이키 정품 덩크 로우 치타 미시착 새제품 300,2,154788532,400000,3,8296746,1630368691,2
8762,경기도 용인시 기흥구 구성동,[260] 나이키 덩크 로우 바시티그린,1,163202939,240000,3,1293699,1630368039,1
8763,충청북도 청주시 흥덕구 강서제1동,나이키 오프화이트 덩크로우 The 50 - Lot 46 280,1,162702481,425000,3,12122742,1630366753,1
8764,대구광역시 북구 노원동,나이키 덩크로우 라이트본 245사이즈 새상품 ,2,163214188,200000,3,397247,1630365567,1
8765,광주광역시 광산구 운남동,275 나이키덩크로우 서울,1,163198544,220000,3,1165535,1630364899,1
8766,서울특별시 은평구 녹번동,나이키 덩크로우 범고래,3,163211510,260000,3,4848188,1630354413,1
8767,경상남도 창원시 마산합포구 오동동,나이키 범고래 덩크로우 265,13,162872637,270000,3,7269648,1630350877,1
8768,서울특별시 은평구 신사제2동,[275] 나이키 덩크 로우 레트로 바시티 그린,3,152989148,300000,3,3339444,1630350132,1
8769,경기도 안산시 단원구 호수동,트레비스스캇 나이키 덩크 로우 250,0,162170260,1500000,3,2811502,1630345549,2
8770,경기도 안산시 단원구 중앙동,나이키 덩크로우 범고래 265,0,163207910,300000,3,1207312,1630342294,1
8771,서울특별시 강서구 염창동,나이키 덩크로우 se서울 270 판매합니다.,0,163116872,240000,3,11934142,1630339476,1
8772,경기도 안양시 만안구 박달1동,나이키 덩크로우 유니버시티 블루 (크림 구매) ,1,163059996,160000,3,8653156,1630339250,1
8773,경기도 김포시 구래동,나이키 덩크로우 범고래(265),2,163050244,250000,3,3293966,1630339004,1
8774,경기도 김포시 김포본동,"나이키덩크로우서울(280,스페셜기프트백)",0,163178952,270000,3,12615790,1630337909,2
8775,,나이키 코리아 정품 덩크 로우 범고래 255 사이즈(나코탭),2,162929043,260000,3,597583,1630337338,1
8776,경상북도 구미시 상모사곡동,나이키 덩크 로우 트리플 화이트 235,11,160328297,125000,3,4322440,1630336956,2
8777,인천광역시 남동구 장수서창동,나이키 덩크 로우 유니버시티 블루 (유블) (TD) 160,3,156235478,90000,3,7502468,1630336250,2
8778,서울특별시 강서구 공항동,270 나이키 SB덩크 로우 프로 코트퍼플,1,163011318,330000,3,7590866,1630336246,2
8779,인천광역시 부평구 삼산2동,나이키 덩크 로우 범고래 260,0,162804894,290000,3,13006072,1630335665,1
8780,,덩크로우 레트로 프리미엄 치타 275,5,154224709,250000,3,76513952,1630335629,2
8781,,나이키 덩크 로우 범고래 230 우먼스,3,162619275,280000,3,1841695,1630333676,1
8782,서울특별시 용산구 이촌제2동,[240] 나이키 덩크 로우 서울,2,162114386,370000,3,12289604,1630332504,2
8783,서울특별시 강남구 도곡1동,나이키 골프화 265 덩크로우G,7,157868966,72000,3,1318571,1630332344,1
8784,경기도 고양시 일산동구 정발산동,[255] 나이키 덩크 로우 범고래,1,163194827,315000,3,3115373,1630331248,1
8785,,나이키 덩크로우 범고래 woman,2,162355789,320000,3,5616324,1630331066,1
8786,경기도 고양시 일산동구 정발산동,나이키 덩크 로우 범고래gs 240,3,163191278,165000,3,11939707,1630330284,1
8787,서울특별시 중랑구 신내2동,나이키 덩크로우 SB 스트릿호커 250 팝니다,1,163193028,520000,3,1546144,1630330169,2
8788,,나이키 덩크로우 유니버시티 블루 [270],1,163192491,210000,3,77327177,1630329837,1
8789,경기도 남양주시 평내동,크림발 덩크 로우 범고래 290,3,163190767,260000,3,3628699,1630328830,1
8790,광주광역시 북구 두암1동,나이키덩크로우se,1,155449248,110000,3,1229623,1630328462,1
8791,부산광역시 북구 화명제2동,나이키 덩크 로우 챔피언쉽 레드,0,163189812,140000,3,2932919,1630328280,1
8792,,나이키 덩크로우 코스트 unc 270,32,155423727,160000,3,11518441,1630326292,1
8793,,나이키 덩크로우 포톤 더스트 ,15,161757213,1000,3,11518441,1630326292,1
8794,서울특별시 서대문구 남가좌제2동,나이키 덩크 로우 넥스트 네이쳐 페일 코랄 230사이즈,0,162516600,166660,3,10054430,1630326069,2
8795,서울특별시 강동구 고덕제1동,덩크 로우 서울,0,162851842,214000,3,8052117,1630326053,1
8796,,[240] 나이키 덩크로우 라이트 본,0,163181132,185000,3,4771643,1630325977,2
8797,서울특별시 동대문구 장안제2동,나이키 덩크로우 범고래 285,6,163155441,250000,3,10790243,1630325591,1
8798,서울특별시 동대문구 회기동,[280] 나이키 SB 덩크 슈프림 로우 브라운,10,152899896,1300000,3,11534974,1630324106,2
8799,충청남도 천안시 동남구 청룡동,235 나이키 덩크 로우 레이저오렌지,39,155206583,163000,3,8940849,1630321793,1
8800,제주특별자치도 제주시 조천읍,나이키 오프화이트 덩크로우 the50-lot18,0,162755287,550000,3,76339341,1630316266,2
8801,서울특별시 강서구 발산제1동,나이키 덩크로우 범고래 270mm 새상품 판매합니다,3,162980205,330000,3,10334602,1630312047,2
8802,서울특별시 영등포구 당산제2동,[275] 나이키 덩크로우 레트로 범고래 새상품,0,163163073,335000,3,8226925,1630310980,2
8803,경기도 평택시 비전1동,나이키 덩크 로우 바시티 메이즈 240,0,163158509,240000,3,617884,1630308082,1
8804,서울특별시 동작구 사당제3동,나이키 덩크로우 시라큐스 290,6,160582393,330000,3,11353580,1630308015,1
8805,경기도 구리시 수택2동,조던4  레트로 투어 옐로우 280,0,163155991,260000,3,5215877,1630306444,1
8806,,나이키 덩크 로우 se 더스티 올리브 265 사이즈,1,159096018,300000,3,983107,1630306317,2
8807,대구광역시 서구 내당4동,나이키 덩크로우SE 멀티카모 280,1,159632236,150000,3,4007187,1630303763,2
8808,서울특별시 구로구 신도림동,나이키덩크로우 서울280,0,163152027,0,3,5406170,1630303577,1
8809,경기도 수원시 영통구 영통2동,나이키 덩크 로우 SP 베니어 275,3,162562951,185000,3,12730843,1630303204,1
8810,경기도 부천시 중1동,[230] 덩크 로우 넥스트 네이쳐 페일 코랄,1,163059918,148000,3,1915990,1630301872,2
8811,경기도 부천시 고강1동,[280]나이키 덩크로우 범고래,1,157405738,380000,3,583402,1630299934,2
8812,경기도 부천시 고강1동,[235]나이키 덩크로우 범고래,11,159574009,360000,3,583402,1630299934,2
8813,서울특별시 동작구 사당제1동,나이키 덩크로우 포톤더스트 w270,2,160734209,280000,3,7991028,1630299540,1
8814,경기도 화성시 동탄5동,"나이키 덩크 로우 옐로우 스트라이크 (국내 미발매, 우먼스 265)",0,163144502,210000,3,8163807,1630298047,2
8815,서울특별시 중랑구 면목제4동,나이키 오프화이트 덩크로우 로트 18 (265),0,163144080,500000,3,9658289,1630297702,2
8816,경상북도 구미시 양포동,최저가협의 280 나코탭 나이키 오프화이트 덩크 로우 50 18,1,163042147,0,3,6695677,1630297698,1
8817,경기도 안양시 동안구 호계2동,(새상품)나이키 덩크 로우 SE프리.99 화이트 240,13,154330424,139000,3,3248756,1630293794,2
8818,대전광역시 서구 갈마2동,나이키 덩크로우 sp,6,113409900,299000,3,1611893,1630290841,2
8819,강원도 동해시 송정동,(정품)나이키 덩크 로우 코스트 w275 저렴히 판매합니다.!,1,163119636,140000,3,2078585,1630290060,1
8820,경기도 군포시 군포2동,조던1 로우 스타피쉬 270사이즈 판매,0,163135034,260000,3,6801431,1630290022,2
8821,전라남도 장성군 삼서면,나이키 덩크로우 SE 250 사이즈 판매합니다,1,161991647,230000,3,6103204,1630289809,2
8822,경상북도 구미시 비산동,나이키 덩크로우 시카고 290,8,161654992,510000,3,74641711,1630289202,1
8823,,나이키 덩크 로우 넥스트 네이쳐 240,8,162149778,150000,3,2666363,1630289136,2
8824,충청북도 청주시 청원구 우암동,덩크로우 범고래 255 실착2회,2,163131496,270000,3,1554961,1630286394,1
8825,경기도 평택시 비전2동,나이키 덩크로우 멀티카모 블랙(265) 판매합니다,3,160672902,125000,3,11814191,1630285250,2
8826,부산광역시 서구 충무동,[270]나이키 덩크 로우 검흰,0,154285026,350000,3,1742408,1630284621,2
8827,경상남도 창원시 성산구 반송동,나이키 서울 덩크로우 스페셜 기프트(260),0,162544852,340000,3,12907487,1630284364,1
8828,광주광역시 광산구 신창동,덩크 로우 코스트,2,160948326,300000,3,6351903,1630283901,2
8829,경기도 부천시 상2동,나이키 덩크로우 브라질 300,10,125741887,390000,3,5994280,1630283699,2
8830,,나이키 덩크로우 넥스트 네이쳐 세일 245 (w),7,162707090,127000,3,1146515,1630280675,1
8831,광주광역시 광산구 운남동,275나이키덩크로우 서울,1,162356254,230000,3,1165535,1630277376,1
8832,인천광역시 중구 신흥동,255) 나이키 덩크로우 바시티 그린,1,162457904,1234,3,5431852,1630277200,2
8833,,[230] 나이키 덩크 로우 페일 코랄,4,162150522,145000,3,74684721,1630264091,2
8834,인천광역시 부평구 부평5동,나이키 덩크로우 범고래 230사이즈,0,162983565,300000,3,160935,1630263052,2
8835,경기도 화성시 동탄5동,(265) 나이키 덩크로우 범고래,1,163118839,285000,3,3607123,1630255454,2
8836,서울특별시 양천구 신월7동,나이키sb덩크로우 코트퍼플,4,160688383,280000,3,9627699,1630252971,1
8837,서울특별시 관악구 보라매동,나이키 덩크 로우 서울 265 사이즈 판매,0,161838861,280000,3,11456657,1630252574,1
8838,경기도 용인시 처인구 유림동,나이키 덩크로우 미디움그레이 265,5,162972374,120000,3,76942488,1630250954,1
8839,서울특별시 동대문구 용신동,[270]나이키 덩크로우 유니버시티블루,5,161022630,300000,3,3785172,1630250183,2
8840,경기도 김포시 사우동,나이키 덩크 로우 서울 280 사이즈 팝니다,2,162910120,230000,3,9865734,1630249676,2
8841,서울특별시 서대문구 연희동,나이키 덩크로우 범고래 265팝니다.,1,163114440,220000,3,3645503,1630249642,1
8842,강원도 춘천시 약사명동,(220) 나이키 덩크 로우 넥스트 네이쳐 페일 코랄,0,163066076,190000,3,5879640,1630249219,2
8843,경기도 안양시 동안구 호계3동,[280] 나이키 덩크로우 이셔드웨어 819674-410,1,163108372,180000,3,634229,1630245419,1
8844,경기도 남양주시 다산1동,나이키덩크 로우 235사이즈 새제품,5,154336709,160000,3,74381265,1630240800,13
8845,충청북도 제천시 교동,[280]나이키X오프화이트 덩크로우 46/50,3,163100002,360000,3,75821418,1630240173,2
8846,인천광역시 남동구 구월3동,나이키 덩크로우UNC,3,161296817,200000,3,605585,1630239049,1
8847,대구광역시 북구 동천동,[265]나이키 덩크 서울,0,161979566,210000,3,5144526,1630236937,2
8848,경기도 수원시 장안구 율천동,나이키 덩크 로우 바시티 그린 275,1,161659612,315000,3,1095833,1630236553,2
8849,대전광역시 동구 자양동,나이키 덩크 로우 디스럽트  W250,2,163090765,160000,3,3819915,1630234112,1
8850,,나이키 덩크로우 포톤더스트 255,0,159577013,270000,3,76881643,1630231243,1
